6.778,0,CeTCCC_ImmediateOff,4.1353208829,-0.0076144816,602,14.6997070313,1.6217674017,0.4901960784,0.5027113247,-1,1832,1832,1832,Normal,1,0,1832,602,0,0,7,578.625,Range_Shift_Completed,0,0,4712.3061539463,4748.1296295141,23.5,7.2965946674,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0870226463,14.6669418516,63.5294117647,3807,0,0,1,100,0,0,-1.1101171875,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.5064078213,8.6039367914,-586.5510602679,9.4117647059,1.3085341498,0,0,0,14.5037743897,4707.5524603528,4709.2708790838,0,100,62.7450980392,No,No,Yes,105.8,0,0.0104464623,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
6.791,0,CeTCCC_ImmediateOff,4.1601228874,-0.0135972885,601.5,14.6997070313,1.625384589,0.489379085,0.5038274527,-1,1832,1832,1832,Normal,1,0,1832,601.25,0,0,7,578.57,Range_Shift_Completed,0,0,4719.3053493443,4733.7999004171,22.9895833333,7.2928427315,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0877478351,14.6669418516,63.5294117647,3804.48,0,0,1,100,0,0,-1.110625,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.4963712318,8.6026161194,-586.5546875,9.4117647059,1.308949834,0,0,0,14.5037743897,4707.4397816274,4709.2946289701,0,100,62.7450980392,No,No,Yes,105.8,0,0.0105588054,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
6.803,0,CeTCCC_ImmediateOff,4.1385006271,-0.0144131258,601.25,14.6997070313,1.6221292477,0.4864253394,0.503715812,-1,1832,1832,1832,Normal,1,0,1832,601.46875,0,0,7,579.375,Range_Shift_Completed,0,0,4717.9506663641,4720.5724581737,23.2836538462,7.2864933014,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0899234012,14.6669418516,63.5294117647,3794.4,0,0,1,100,0,0,-1.11109375,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.4871066878,8.6013970375,-586.5625,9.4117647059,1.3093335425,0,0,0,14.5037743897,4707.3357704964,4709.3165519421,0,100,62.7450980392,No,No,Yes,105.8,0,0.0106625066,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
6.815,0,CeTCCC_ImmediateOff,4.1125539147,-0.017676475,601,14.6997070313,1.622563463,0.4819004525,0.5032692492,-1,1832,1832,1832,Normal,1,0,1832,601.2019230769,0,0,7,579.315,Range_Shift_Completed,0,0,4718.3083919031,4696.322147394,22.375,7.2863799286,1832,0,63.5294117647,63.5294117647,63.5294117647,0.095724911,14.6669418516,63.5294117647,3784.32,0,0,1,100,0,0,-1.1115625,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.4778421437,8.6001779556,-586.5613839286,9.4117647059,1.309717251,0,0,0,14.5037743897,4707.2317593653,4709.3384749141,0,100,62.7450980392,No,No,Yes,105.8,0,0.0107662079,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
6.828,0,CeTCCC_ImmediateOff,4.0844449763,-0.02121177,601,14.6997070313,1.6236490011,0.4705882353,0.5027854729,-1,1832,1832,1832,Normal,1,0,1832,601,0,0,7,579.375,Range_Shift_Completed,0,0,4716.148317447,4695.6259662233,22,7.2856430054,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0944558307,14.6669418516,63.5294117647,3765,0,0,1,100,0,0,-1.1120703125,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.4678055542,8.5988572836,-586.5616210938,9.4117647059,1.3101329352,0,0,0,14.5037743897,4707.1190806399,4709.3622248004,0,100,62.7450980392,No,No,Yes,105.8,0,0.0108785509,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
6.841,0,CeTCCC_ImmediateOff,4.0476871337,-0.027194577,601.25,14.6997070313,1.6235042627,0.4720965309,0.5019667745,-1,1832,1832,1832,Normal,1,0,1832,600.75,0,0,7,579.375,Range_Shift_Completed,0,0,4710.9973706671,4692.6091811503,22.109375,7.2849060822,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0944113616,14.668845472,63.5294117647,3765.6,0,0,1,100,0,0,-1.112578125,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.4508205567,8.5975366116,-586.5603515625,9.4117647059,1.3105486194,0,0,0,14.5037743897,4707.0064019146,4709.3859746867,0,100,62.7450980392,No,No,Yes,105.8,0,0.010990894,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
6.853,0,CeTCCC_ImmediateOff,4.0520063944,-0.0261067939,600.75,14.6997070313,1.6241114942,0.4737895158,0.5019531202,-1,1832,1832,1832,Normal,1,0,1832,600.83,0,0,7,578,Range_Shift_Completed,0,0,4711.9943281084,4689.8244564674,22.5,7.2836589813,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0917842628,14.6764599536,63.5294117647,3768,0,0,1,100,0,0,-1.113046875,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.454963773,8.5953016281,-586.5591796875,9.4117647059,1.3109323279,0,0,0,14.5037743897,4706.9023907835,4709.4078976587,0,100,62.7450980392,No,No,Yes,105.8,0,0.0110945952,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
6.865,0,CeTCCC_ImmediateOff,4.0584852853,-0.0217556616,600.75,14.6997070313,1.6248052339,0.4785914366,0.5018985033,-1,1832,1832,1832,Normal,1,0,1832,600.75,0,0,7,578.11,Range_Shift_Completed,0,0,4710.8863901942,4684.7191278822,22.34,7.2854299736,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0891571641,14.6840744351,63.5294117647,3770.4,0,0,1,100,0,0,-1.113515625,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.4715366378,8.5956843884,-586.5580078125,9.4117647059,1.3113160364,0,0,0,14.5037743897,4706.7983796524,4709.4298206306,0,100,62.7450980392,No,No,Yes,105.8,0,0.0111982965,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
6.878,0,CeTCCC_ImmediateOff,4.0655040839,-0.0170419349,600.75,14.6997070313,1.6264817715,0.4901960784,0.501839335,-1,1832,1832,1832,Normal,1,0,1832,600.75,0,0,7,578,Range_Shift_Completed,0,0,4710.6459325028,4684.0229467115,23.25,7.2969414234,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0841218915,14.6986688581,63.5294117647,3775,0,0,1,100,0,0,-1.1140234375,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.4894905747,8.5981723301,-586.5567382813,9.4117647059,1.3117317206,0,0,0,14.5037743897,4706.6857009271,4709.4535705169,0,100,62.7450980392,No,No,Yes,105.8,0,0.0113106396,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
6.890,0,CeTCCC_ImmediateOff,4.0741426052,-0.009064859,600,14.6997070313,1.6262505249,0.4885954382,0.5017392039,-1,1832,1832,1832,Normal,1,0,1832,600.59,0,0,7,578,Range_Shift_Completed,0,0,4710.0540366471,4681.2382220287,23.01,7.3075673771,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0844922006,14.6979288696,63.5294117647,3774.1836734694,0,0,1,100,0,0,-1.1144921875,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.5060634395,8.6004688918,-586.5555664063,9.4117647059,1.3121154291,0,0,0,14.5037743897,4706.581689796,4709.4754934889,0,100,62.7450980392,No,No,Yes,105.8,0,0.0114143408,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
6.904,0,CeTCCC_ImmediateOff,4.0625021977,-0.009064859,599.75,14.6997070313,1.6259984732,0.4862745098,0.5016000676,-1,1832,1832,1832,Normal,1,0,1832,599.75,0,0,7,578,Range_Shift_Completed,0,0,4710.16501712,4677.9893765654,21.75,7.3279337883,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0870843645,14.6927489502,63.5294117647,3768.4693877551,0,0,1,100,0,0,-1.1150390625,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.5253984485,8.6031482137,-586.5541992188,9.4117647059,1.3130427246,0,0,0,14.5037743897,4706.4603434764,4709.5010702895,0,100,62.7450980392,No,No,Yes,105.8,0,0.0115353256,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
6.915,0,CeTCCC_ImmediateOff,4.0496977495,-0.009064859,599.5,14.6997070313,1.625466845,0.4819607843,0.5012174428,-1,1832,1832,1832,Normal,1,0,1832,599.75,0,0,7,578,Range_Shift_Completed,0,0,4709.3703467206,4673.1161083705,22.23,7.3271648407,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0928241561,14.6886790135,63.5294117647,3763.9795918367,0,0,1,100,0,0,-1.11546875,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.5405902413,8.6052533952,-586.553125,9.4117647059,1.3129148218,0,0,0,14.5037743897,4706.3649999396,4709.5211663472,0,100,62.7450980392,No,No,Yes,105.8,0,0.0116303851,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
6.928,0,CeTCCC_ImmediateOff,4.0345652199,-0.009064859,599.75,14.6997070313,1.62406528,0.4705882353,0.5007652497,-1,1832,1832,1832,Normal,1,0,1832,599.75,0,0,7,578,Range_Shift_Completed,0,0,4707.5927529116,4675.813810407,20.875,7.3221666813,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0915280741,14.6805391401,63.5294117647,3755,0,0,1,100,0,0,-1.1159765625,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.5585441782,8.6077413369,-586.5518554688,9.4117647059,1.3130775638,0,0,0,14.5037743897,4706.2523212143,4709.5449162335,0,100,62.7450980392,No,No,Yes,105.8,0,0.0117427282,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
6.940,0,CeTCCC_ImmediateOff,4.015940568,-0.009064859,600.25,14.6997070313,1.6242585993,0.4721568627,0.5,-1,1832,1832,1832,Normal,1,0,1832,599.79,0,0,7,578,Range_Shift_Completed,0,0,4703.3538753671,4686.6046185529,21.155,7.3175529957,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0914558755,14.6805391401,63.5294117647,3757.25,0,0,1,100,0,0,-1.1171875,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.575117043,8.6100378985,-586.5506835938,9.4117647059,1.3131240161,0,0,0,14.5037743897,4706.1483100832,4709.5668392054,0,100,62.7450980392,No,No,Yes,105.8,0,0.0118464294,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
6.953,0,CeTCCC_ImmediateOff,4.0357028051,-0.0109684794,600,14.6997070313,1.6446526718,0.4705882353,0.500083406,-1,1832,1832,1832,Normal,1,0,1832,600,0,0,7,576.5,Range_Shift_Completed,0,0,4704.1743032789,4698.294660711,21,7.3087100983,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0878983459,14.6805391401,63.5294117647,3767,0,0,1,100,0,0,-1.116953125,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.5930709799,8.6125258403,-586.5494140625,9.4117647059,1.3131743395,0,0,0,14.5037743897,4706.0356313578,4709.5905890917,0,100,62.7450980392,No,No,Yes,105.8,0,0.0119587725,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
6.965,0,CeTCCC_ImmediateOff,4.0620524547,-0.0185829609,600.25,14.6997070313,1.6721025276,0.4705882353,0.5004170299,-1,1832,1832,1832,Normal,1,0,1832,600.08,0,0,7,576.625,Range_Shift_Completed,0,0,4704.1071040678,4718.0778089786,20.96,7.3094768143,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0846144725,14.6805391401,63.5294117647,3776,0,0,1,100,0,0,-1.116954291,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.6096438447,8.6148224019,-586.5482421875,9.4117647059,1.3132207918,0,0,0,14.5037743897,4705.9316202267,4709.630781207,0,100,62.7450980392,No,No,Yes,105.8,0,0.0120624737,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
6.978,0,CeTCCC_ImmediateOff,4.0905979084,-0.0268319826,600.5,14.6997070313,1.7384396791,0.4705882353,0.5007784557,-1,1832,1832,1832,Normal,1,0,1832,600.5,0,0,7,577.25,Range_Shift_Completed,0,0,4705.7390995862,4716.7724692835,22.75,7.3144604683,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0783203817,14.6805391401,63.5294117647,3794,0,0,1,100,0,0,-1.116449005,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.6275977816,8.6173103437,-586.5469726563,9.4117647059,1.3132711151,0,0,0,14.5037743897,4705.8189415014,4709.6285281239,0,100,62.7450980392,No,No,Yes,105.8,0,0.0121748168,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
6.991,0,CeTCCC_ImmediateOff,4.1257307745,-0.0407918655,600.5,14.6997070313,1.7315772152,0.4705882353,0.5013900995,-1,1832,1832,1832,Normal,1,0,1832,600.75,0,0,7,577.22,Range_Shift_Completed,0,0,4709.630781207,4711.1159972716,22.26,7.3194441223,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0791535773,14.6805391401,63.5294117647,3793.0612244898,0,0,1,100,0,0,-1.1159437189,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.6455517186,8.6197982855,-586.545703125,9.4117647059,1.3133214385,0,0,0,14.5037743897,4705.7062627761,4709.6187647638,0,100,62.7450980392,No,No,Yes,105.8,0,0.0122871598,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
7.003,0,CeTCCC_ImmediateOff,4.1147782093,-0.0410638112,600.75,14.6997070313,1.7174849105,0.4741176471,0.5014227438,-1,1832,1832,1832,Normal,1,0,1832,600.67,0,0,7,577.25,Range_Shift_Completed,0,0,4708.8775525062,4705.8946384913,23.125,7.3278779984,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0824863595,14.6805391401,63.5294117647,3787.4285714286,0,0,1,100,0,0,-1.115477301,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.6621245834,8.6220948471,-586.54296875,9.4117647059,1.3133678908,0,0,0,14.5037743897,4705.602251645,4709.6097524313,0,100,62.7450980392,No,No,Yes,105.8,0,0.0123908611,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
7.015,0,CeTCCC_ImmediateOff,4.1001747891,-0.0421515943,600.75,14.6997070313,1.6895452189,0.4788235294,0.5015533209,-1,1832,1832,1832,Normal,1,0,1832,600.79,0,0,7,577.25,Range_Shift_Completed,0,0,4709.8693312927,4696.322147394,23.005,7.3274131393,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0913737787,14.6805391401,63.5294117647,3781.7959183674,0,0,1,100,0,0,-1.1150108831,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.6786974482,8.6243914087,-586.543359375,9.4117647059,1.3134143431,0,0,0,14.5037743897,4705.4982405139,4709.6007400989,0,100,62.7450980392,No,No,Yes,105.8,0,0.0124945623,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
7.028,0,CeTCCC_ImmediateOff,4.0843544172,-0.043330026,601,14.6997070313,1.6220242977,0.4901960784,0.5016947794,-1,1832,1832,1832,Normal,1,0,1832,601,0,0,7,577.25,Range_Shift_Completed,0,0,4710.3861898117,4696.322147394,23.125,7.3243915558,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0894296557,14.6805391401,63.5294117647,3771,0,0,1,100,0,0,-1.114505597,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.6966513851,8.6268793505,-586.5438476563,9.4117647059,1.3134646664,0,0,0,14.5037743897,4705.3855617886,4709.5909767387,0,100,62.7450980392,No,No,Yes,105.8,0,0.0126069054,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
7.041,0,CeTCCC_ImmediateOff,4.0648831902,-0.045324295,601.25,14.6997070313,1.6290092206,0.4890196078,0.5019341707,-1,1832,1832,1832,Normal,1,0,1832,600.75,0,0,7,577.25,Range_Shift_Completed,0,0,4711.6186985876,4696.322147394,23.125,7.3213699722,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0905528103,14.6816269232,63.5294117647,3772.02,0,0,1,100,0,0,-1.1140003109,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.7270349707,8.6293672922,-586.5451171875,9.4117647059,1.3135149897,0,0,0,14.5037743897,4705.2728830632,4709.5812133786,0,100,62.7450980392,No,No,Yes,105.8,0,0.0127192484,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
7.053,0,CeTCCC_ImmediateOff,4.0731437762,-0.0431487288,600.75,14.6997070313,1.6250728417,0.4865946379,0.5019943488,-1,1832,1832,1832,Normal,1,0,1832,600.83,0,0,7,577.25,Range_Shift_Completed,0,0,4711.380148502,4696.322147394,24,7.3162565231,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0889108736,14.6859780555,63.5294117647,3776.1,0,0,1,100,0,0,-1.113533893,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.723403761,8.6337690353,-586.5462890625,9.4117647059,1.3135614421,0,0,0,14.5037743897,4705.1688719321,4709.5722010462,0,100,62.7450980392,No,No,Yes,105.8,0,0.0128229497,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
7.065,0,CeTCCC_ImmediateOff,4.0841578908,-0.0344464642,601,14.6997070313,1.6291375671,0.4817927171,0.5022350609,-1,1832,1832,1832,Normal,1,0,1832,600.83,0,0,7,577.25,Range_Shift_Completed,0,0,4712.0476638266,4696.322147394,23.72,7.3150278854,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0872689368,14.6903291878,63.5294117647,3780.18,0,0,1,100,0,0,-1.1130674751,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.7088789223,8.633602133,-586.5474609375,9.4117647059,1.3136078944,0,0,0,14.5037743897,4705.0648608011,4709.5631887137,0,100,62.7450980392,No,No,Yes,105.8,0,0.012926651,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
7.078,0,CeTCCC_ImmediateOff,4.0960898483,-0.0250190108,601.25,14.6997070313,1.6386219263,0.4705882353,0.5024958324,-1,1832,1832,1832,Normal,1,0,1832,601.25,0,0,7,576.5,Range_Shift_Completed,0,0,4712.977088511,4694.957086275,24,7.3070417404,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0841218915,14.6986688581,63.5294117647,3788,0,0,1,100,0,0,-1.1125621891,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.6931436804,8.631432403,-586.5487304688,9.4117647059,1.3136582177,0,0,0,14.5037743897,4704.9521820757,4709.5534253536,0,100,62.7450980392,No,No,Yes,105.8,0,0.013038994,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
7.091,0,CeTCCC_ImmediateOff,4.1098574917,-0.009064859,601,14.6997070313,1.6379444721,0.4713885554,0.5029371381,-1,1832,1832,1832,Normal,1,0,1832,600.75,0,0,7,576.53,Range_Shift_Completed,0,0,4715.1934089122,4689.0418214259,24,7.2990555954,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0844844858,14.697581075,63.5294117647,3787.22,0,0,1,100,0,0,-1.112056903,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.6774084385,8.629262673,-586.55,9.4117647059,1.313708541,0,0,0,14.5037743897,4704.8395033504,4709.5436619934,0,100,62.7450980392,No,No,Yes,105.8,0,0.013151337,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
7.103,0,CeTCCC_ImmediateOff,4.1025952054,-0.0101526421,600.75,14.6997070313,1.6366210334,0.4744329104,0.5028476381,-1,1832,1832,1832,Normal,1,0,1832,600.91,0,0,7,578,Range_Shift_Completed,0,0,4714.7644436732,4683.5815769497,23.7355769231,7.2855405807,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0859348633,14.6932299427,63.5294117647,3784.1,0,0,1,100,0,0,-1.1115904851,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.6628835999,8.6272598453,-586.551171875,9.4117647059,1.3138208008,0,0,0,14.5037743897,4704.7354922193,4709.534649661,0,100,62.7450980392,No,No,Yes,105.8,0,0.0132550383,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
7.116,0,CeTCCC_ImmediateOff,4.0931542332,-0.0148663687,600.5,14.6997070313,1.6340198727,0.4794309881,0.502459805,-1,1832,1832,1832,Normal,1,0,1832,600.75,0,0,7,577.94,Range_Shift_Completed,0,0,4714.2941155889,4673.1161083705,22.625,7.2854836178,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0899234012,14.688516216,63.5294117647,3780.72,0,0,1,100,0,0,-1.111085199,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.647148358,8.6250901152,-586.5524414063,9.4117647059,1.3138053167,0,0,0,14.5037743897,4704.622813494,4709.5248863009,0,100,62.7450980392,No,No,Yes,105.8,0,0.0133673813,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
